Hinte;26759;4925;Niedersachsen
Hinterbirkenhof;71711;7144;Baden-Württemberg
Hinterbug;95236;;Bayern
Hinterdeich;21635;4162;Niedersachsen
Hinterer Hessenhof;89143;;Baden-Württemberg
Hinterhagen;19273;38844;Mecklenburg-Vorpommern
Hinterhermsdorf;1855;35974;Sachsen
Hinterholz;83739;8025;Bayern
Hinterholzmühle;83552;8074;Bayern
Hinterleiten;83364;861;Bayern
Hinterloh;83364;8666;Bayern
Hinternah;98553;36841;Thüringen
Hinterschmiding;94146;8551;Bayern
Hintersee;17375;39776;Mecklenburg-Vorpommern
Hinterste Wache;24306;;Schlewig-Holstein
Hintertiefenbach;55743;6784;Rheinland-Pfalz
Hinterweidenthal;66999;6396;Rheinland-Pfalz
Hinterweiler;54570;6595;Rheinland-Pfalz
Hinterzarten;79856;7652;Baden-Württemberg
Hinterziegelhalden;74545;;Baden-Württemberg
Hinzdorf;19322;3877;Brandenburg
Hinzenburg;54316;6588;Rheinland-Pfalz
Hinzert-Pölert;54421;6586;Rheinland-Pfalz
Hinzweiler;67756;6304;Rheinland-Pfalz
Hippelsbach;64395;6161;Hessen
Hipstedt;27432;4768;Niedersachsen
Hirrlingen;72145;7478;Baden-Württemberg
Hirschaid;96114;9543;Bayern
Hirschau;83362;8681;Bayern
Hirschau;92242;9622;Bayern
Hirschbach;92275;9665;Bayern
Hirschbach;98553;3681;Thüringen
Hirschberg;7927;36644;Thüringen
Hirschberg;65558;6439;Rheinland-Pfalz
Hirschberg;69493;6201;Baden-Württemberg
Hirschendorf;98678;3686;Thüringen
Hirschfeld;4932;35343;Brandenburg
Hirschfeld;7554;36695;Thüringen
Hirschfeld;8144;37607;Sachsen
Hirschfeld;9634;37324;Sachsen
Hirschfeld;55483;6543;Rheinland-Pfalz
Hirschfelde;2788;35843;Sachsen
Hirschfelde;16356;33398;Brandenburg
Hirschhof;66482;6339;Rheinland-Pfalz
Hirschhöf;93449;9972;Bayern
Hirschhorn;67732;6308;Rheinland-Pfalz
Hirschhorn;69434;6272;Hessen
Hirschroda;6636;34462;Sachsen-Anhalt
Hirschstein;1594;35266;Sachsen
Hirschthal;66996;6393;Rheinland-Pfalz
Hirten;56729;2656;Rheinland-Pfalz
Hirtscheid;57647;2661;Rheinland-Pfalz
Hirzbach;7338;36734;Thüringen
Hirzenhain;63697;6045;Hessen
Hirzlei;54470;6534;Rheinland-Pfalz
Hirz-Maulsbach;57635;2686;Rheinland-Pfalz
Hisel;54646;6527;Rheinland-Pfalz
Hitscherhof;66482;6336;Rheinland-Pfalz
Hittbergen;21522;4153;Niedersachsen
Hitzacker;29456;5862;Niedersachsen
Hitzhofen;85122;8458;Bayern
Hitzhusen;24576;4192;Schlewig-Holstein
Hobbersdorf;23689;4504;Schlewig-Holstein
Hobeck;39279;39245;Sachsen-Anhalt
Höchberg;97204;931;Bayern
Hochborn;55234;6735;Rheinland-Pfalz
Hochbuch;89290;7300;Bayern
Hochdonn;25712;4825;Schlewig-Holstein
Hochdorf;73269;7153;Baden-Württemberg
Hochdorf;88454;7355;Baden-Württemberg
Hochdorf-Assenheim;67126;6231;Rheinland-Pfalz
Höchenschwand;79862;7672;Baden-Württemberg
Hochfellnhaus;83346;;Bayern
Hochgernhaus;83250;;Bayern
Hochhalden;78628;;Baden-Württemberg
Hochheim;65239;6146;Hessen
Hochheim;99869;36255;Thüringen
Höchheim;97633;9764;Bayern
Hochhorn;83364;8666;Bayern
Hochkirch;2627;35939;Sachsen
Hochreit;83368;8669;Bayern
Hochscheid;54472;6536;Rheinland-Pfalz
Hochspeyer;67691;6305;Rheinland-Pfalz
Höchst;64739;6163;Hessen
Hochstadt;76879;6347;Rheinland-Pfalz
Hochstadt;96272;9574;Bayern
Höchstadt;91315;9193;Bayern
Höchstädt;89420;9074;Bayern
Höchstädt;95186;9235;Bayern
Hochstätten;55585;6362;Rheinland-Pfalz
Hochstatter Hof;73450;7326;Baden-Württemberg
Höchstberg;56767;2657;Rheinland-Pfalz
Hochstedt;99198;36203;Thüringen
Hochstedt;99198;36203;Thüringen
Hochstedt;99735;36335;Thüringen
Höchstenbach;57629;2680;Rheinland-Pfalz
Hochstetten-Dhaun;55606;6752;Rheinland-Pfalz
Hochstraß;83555;8073;Bayern
Hochwald;78667;7403;Baden-Württemberg
Höckendorf;1774;35055;Sachsen
Hockenheim;68766;6205;Baden-Württemberg
Hockweiler;54316;6588;Rheinland-Pfalz
Hodenhagen;29693;5164;Niedersachsen
Hödeshof;56841;6541;Rheinland-Pfalz
Hödingen;39356;39061;Sachsen-Anhalt
Hodorf;25569;4821;Schlewig-Holstein
Hoecker, Haus;76857;;Rheinland-Pfalz
Hof;4758;35268;Sachsen
Hof;56472;2661;Rheinland-Pfalz
Hof;95028;9281;Bayern
Hof;95030;9281;Bayern
Hof;95032;9281;Bayern
Hof Eckeberg;63505;;Hessen
Hof Grabow;19374;38723;Mecklenburg-Vorpommern
Hof Gutow;23948;38825;Mecklenburg-Vorpommern
Hof Mondschirm;34246;;Hessen
Hof Mummendorf;23936;38824;Mecklenburg-Vorpommern
Hof Redentin;23974;3841;Mecklenburg-Vorpommern
Hof Reppenhagen;23948;38825;Mecklenburg-Vorpommern
Hof Selmsdorf;23923;38823;Mecklenburg-Vorpommern
Hof Wahrsow;23923;38821;Mecklenburg-Vorpommern
Hofbieber;36145;6657;Hessen
Höfen;75339;7081;Baden-Württemberg
Höfer;29361;5145;Niedersachsen
Hoffeld;24582;4322;Schlewig-Holstein
Hoffeld;53534;2693;Rheinland-Pfalz
Hoffnungstal;24894;;Schlewig-Holstein
Hofgeismar;34369;5671;Hessen
Höfgen;1623;35246;Sachsen
Höfgen;14913;33746;Brandenburg
Hofheim;65719;6192;Hessen
Hofheim;82418;8847;Bayern
Hofheim;97461;9523;Bayern
Hofkirchen;94544;8545;Bayern
Hofreuth;83739;8025;Bayern
Hofstätt;83552;;Bayern
Hofstetten;77716;7832;Baden-Württemberg
Hofstetten;86928;8196;Bayern
Hofswald;54597;;Rheinland-Pfalz
Hofzumfelde;23948;38825;Mecklenburg-Vorpommern
Högel;25858;4671;Schlewig-Holstein
Högersdorf;23795;4551;Schlewig-Holstein
Hoggen;83329;8681;Bayern
Högsdorf;24327;4523;Schlewig-Holstein
Höhbeck;29478;5846;Niedersachsen
Hohberg;77749;7808;Baden-Württemberg
Hohburg;4808;34263;Sachsen
Hoheging;49685;4474;Niedersachsen
Höheinöd;66989;6333;Rheinland-Pfalz
Höheischweiler;66989;6331;Rheinland-Pfalz
Hohen Luckow;18239;38295;Mecklenburg-Vorpommern
Hohen Neuendorf;16540;3302;Brandenburg
Hohen Niendorf;18230;;Mecklenburg-Vorpommern
Hohen Pritz;19406;385;Mecklenburg-Vorpommern
Hohen Schönberg;23948;38827;Mecklenburg-Vorpommern
Hohen Sprenz;18299;38454;Mecklenburg-Vorpommern
Hohen Viecheln;23996;38423;Mecklenburg-Vorpommern
Hohen Wangelin;17194;3991;Mecklenburg-Vorpommern
Hohenahlsdorf;14913;33746;Brandenburg
Hohenahr;35644;6446;Hessen
Hohenaltheim;86745;9088;Bayern
Hohenaspe;25582;4893;Schlewig-Holstein
Hohenau;94545;8558;Bayern
Hohenberg;95691;9233;Bayern
Höhenberg;83371;8621;Bayern
Hohenbergen;99994;36021;Thüringen
Hohenberg-Krusemark;39596;39394;Sachsen-Anhalt
Hohenbocka;1945;35756;Brandenburg
Hohenbollentin;17111;39996;Mecklenburg-Vorpommern
Hohenbruch;16515;33055;Brandenburg
Hohenbrück-Neu Schadow;15910;35473;Brandenburg
Hohenbrunn;85662;89;Bayern
Hohenbrünzow;17111;39993;Mecklenburg-Vorpommern
Hohenbucko;4936;35364;Brandenburg
Hohenburg;92277;9626;Bayern
Hohen-Demzin;17166;3996;Mecklenburg-Vorpommern
Hohendodeleben;39167;39204;Sachsen-Anhalt
Hohendorf;7616;36692;Thüringen
Hohendorf;17440;38373;Mecklenburg-Vorpommern
Hohendubrau;2906;;Sachsen
Hohenebra;99713;3632;Thüringen
Hohenentringen;72070;;Baden-Württemberg
Hohenerxleben;39443;3925;Sachsen-Anhalt
Hohenester;83371;8621;Bayern
Hohenfelde;16306;3332;Brandenburg
Hohenfelde;18209;38203;Mecklenburg-Vorpommern
Hohenfelde;19406;38485;Mecklenburg-Vorpommern
Hohenfelde;22946;4154;Schlewig-Holstein
Hohenfelde;24257;4385;Schlewig-Holstein
Hohenfelde;25358;4127;Schlewig-Holstein
Hohenfelden;99448;36450;Thüringen
Hohenfels;78355;7557;Baden-Württemberg
Hohenfels;92366;9472;Bayern
Hohenfels-Essingen;54570;6595;Rheinland-Pfalz
Hohenferchesar;14798;33834;Brandenburg
Hohenfinow;16248;33458;Brandenburg
Hohenfurch;86978;8861;Bayern
Hohengandern;37318;36081;Thüringen
Hohengöhren;39524;39323;Sachsen-Anhalt
Hohengörsdorf;14913;33746;Brandenburg
Hohengüstow;17291;39861;Brandenburg
Hohenhameln;31249;5128;Niedersachsen
Hohenhenningen;38486;3909;Sachsen-Anhalt
Hohenhorn;21526;4152;Schlewig-Holstein
Hohenkammer;85411;8137;Bayern
Hohenkirchen;99887;36253;Thüringen
Höhenkirchen-Siegertsbrunn;85635;8102;Bayern
Hohenleimbach;56746;2655;Rheinland-Pfalz
Hohenleipisch;4934;3533;Brandenburg
Hohenlepte;39264;39247;Sachsen-Anhalt
Hohenleuben;7958;36622;Thüringen
Hohenlinden;85664;8124;Bayern
Hohenlobbese;14828;33847;Brandenburg
Hohenlockstedt;25551;4826;Schlewig-Holstein
Hohenlohe;73441;7362;Baden-Württemberg
Hohenmocker;17111;39993;Mecklenburg-Vorpommern
Hohenmölsen;6679;34441;Sachsen-Anhalt
Hohennauen;14715;33872;Brandenburg
Hohenöd;83552;8075;Bayern
Hohenofen;16845;33970;Brandenburg
Hohenöllen;67744;6382;Rheinland-Pfalz
Hohenölsen;7570;36603;Thüringen
Hohenpeißenberg;82383;8805;Bayern
Hohenpolding;84432;8084;Bayern
Hohenreinkendorf;16307;33332;Brandenburg
Hohenroda;36284;6676;Hessen
Hohenroth;97618;9771;Bayern
Hohensaaten;16248;33368;Brandenburg
Hohenschäftlarn;82069;8178;Bayern
Hohenseeden;39307;39344;Sachsen-Anhalt
Hohenseefeld;14913;33744;Brandenburg
Hohenselchow;16306;33331;Brandenburg
Hohenspringe;14806;33847;Brandenburg
Hohenstadt;73345;7335;Baden-Württemberg
Hohenstein;15345;3341;Brandenburg
Hohenstein;65329;6120;Hessen
Hohenstein;72531;7387;Baden-Württemberg
Hohenstein;99755;36336;Thüringen
Höhenstein;94357;;Bayern
Hohenstein-Ernstthal;9337;3723;Sachsen
Hohen-Sülzen;67591;6243;Rheinland-Pfalz
Hohentengen;79801;7742;Baden-Württemberg
Hohentengen;88367;7572;Baden-Württemberg
Hohenthann;84098;8784;Bayern
Hohenthurm;6188;34602;Sachsen-Anhalt
Hohentramm;38489;39000;Sachsen-Anhalt
Hohenunkel;53572;2224;Rheinland-Pfalz
Hohenvier;19348;38789;Brandenburg
Hohenwarsleben;39326;39204;Sachsen-Anhalt
Hohenwart;86558;8443;Bayern
Hohenwarte;7338;36733;Thüringen
Hohenwarth;93480;9946;Bayern
Hohenwarthe;39291;39222;Sachsen-Anhalt
Hohenweiden;6179;3461;Sachsen-Anhalt
Hohenwerbig;14823;33843;Brandenburg
Hohenwestedt;24594;4871;Schlewig-Holstein
Hohenwinkel;14715;;Brandenburg
Hohenwulsch;39606;39089;Sachsen-Anhalt
Hohenwutzen;16259;33368;Brandenburg
Hohenziatz;39291;39226;Sachsen-Anhalt
Hohenzieritz;17237;39824;Mecklenburg-Vorpommern
Hohes Kreuz;99310;3629;Thüringen
Hohestein;56850;6543;Rheinland-Pfalz
Höhfröschen;66989;6334;Rheinland-Pfalz
Höhjunk;54298;6525;Rheinland-Pfalz
Hohlstedt;99441;36425;Thüringen
Hohn;24806;4335;Schlewig-Holstein
Höhn;56462;2661;Rheinland-Pfalz
Hohndorf;6647;34463;Sachsen-Anhalt
Hohndorf;7985;36621;Thüringen
Hohndorf;9394;37298;Sachsen
Hohndorf;9434;3725;Sachsen
Höhndorf;24217;4344;Schlewig-Holstein
Hohne;29362;5083;Niedersachsen
Hohnhorst;31559;5723;Niedersachsen
Höhnstedt;6179;34601;Sachsen-Anhalt
Hohnstein;1848;35975;Sachsen
Hohnstorf;21522;4153;Niedersachsen
Höhr-Grenzhausen;56203;2624;Rheinland-Pfalz
Hohwacht;24321;4381;Schlewig-Holstein
Hohwald;1844;3596;Sachsen
Hoikendorf;23936;3881;Mecklenburg-Vorpommern
Hoisdorf;22955;4107;Schlewig-Holstein
Holdenstedt;6528;34659;Sachsen-Anhalt
Holdorf;19217;3886;Mecklenburg-Vorpommern
Holdorf;19412;3866;Mecklenburg-Vorpommern
Holdorf;49451;5494;Niedersachsen
Holenberg;37642;5532;Niedersachsen
Hollbrunn;15868;;Brandenburg
Holldorf;17094;39603;Mecklenburg-Vorpommern
Holle;31188;5062;Niedersachsen
Holleben;6179;345;Sachsen-Anhalt
Hollen;27616;4748;Niedersachsen
Hollenbach;86568;8257;Bayern
Hollenbach;99976;3601;Thüringen
Hollenbek;23883;4545;Schlewig-Holstein
Höllenmühle;76744;;Rheinland-Pfalz
Hollenstedt;21279;4165;Niedersachsen
Holler;56412;2602;Rheinland-Pfalz
Hollerdeich;21734;;Niedersachsen
Hollermühle;56357;;Rheinland-Pfalz
Hollern-Twielenfleth;21723;4142;Niedersachsen
Hollertal;67714;;Rheinland-Pfalz
Hollfeld;96142;9274;Bayern
Höllhammer;63874;6092;Bayern
Höllhof;74417;7176;Baden-Württemberg
Hollingstedt;24876;4627;Schlewig-Holstein
Hollingstedt;25788;4836;Schlewig-Holstein
Hollmühle;24891;4623;Schlewig-Holstein
Hollnich;56288;6762;Rheinland-Pfalz
Hollnseth;21769;4773;Niedersachsen
Höllriegelskreuth;82049;89;Bayern
Hollstadt;97618;9773;Bayern
Höllthal;83376;8621;Bayern
Höllthal;83546;8073;Bayern
Holm;25488;4103;Schlewig-Holstein
Holm;25923;4663;Schlewig-Holstein
Holste;27729;4748;Niedersachsen
Holstenniendorf;25584;4827;Schlewig-Holstein
Holsthum;54668;6523;Rheinland-Pfalz
Holt;24994;4605;Schlewig-Holstein
Holtgast;26427;4974;Niedersachsen
Holthusen;19075;3865;Mecklenburg-Vorpommern
Höltinghausen;49685;4473;Niedersachsen
Höltingsdorf;23992;38429;Mecklenburg-Vorpommern
Holtland;26835;4950;Niedersachsen
Holtsee;24363;4357;Schlewig-Holstein
Holungen;37345;36077;Thüringen
Holzappel;56379;6439;Rheinland-Pfalz
Holzbach;55469;6761;Rheinland-Pfalz
Holzbunge;24361;4356;Schlewig-Holstein
Holzdorf;6926;35389;Sachsen-Anhalt
Holzdorf;24364;4355;Schlewig-Holstein
Holzen;37632;5534;Niedersachsen
Holzendorf;17291;39853;Brandenburg
Holzendorf;19412;38485;Mecklenburg-Vorpommern
Holzendorf b Sternberg;19406;;Mecklenburg-Vorpommern
Holzengel;99718;36379;Thüringen
Holzerath;54316;6588;Rheinland-Pfalz
Holzgerlingen;71088;7031;Baden-Württemberg
Holzgünz;87752;8393;Bayern
Holzhausen;9326;37382;Sachsen
Holzhausen;16845;33973;Brandenburg
Holzhausen;39629;39089;Sachsen-Anhalt
Holzhausen;56357;6772;Rheinland-Pfalz
Holzhauser Eck;84503;;Bayern
Holzheim;65558;6432;Rheinland-Pfalz
Holzheim;86684;8276;Bayern
Holzheim;89291;7302;Bayern
Holzheim;89438;9075;Bayern
Holzheim;93183;9473;Bayern
Holzkirch;89183;7340;Baden-Württemberg
Holzkirchen;83607;8024;Bayern
Holzkirchen;97292;9369;Bayern
Holzkoppel;24395;4643;Schlewig-Holstein
Hölzl;83374;;Bayern
Holzländerhof;16928;;Brandenburg
Holzmaden;73271;7023;Baden-Württemberg
Holzminden;37603;5531;Niedersachsen
Holzmühl;82282;8145;Bayern
Holzmühle;93167;9462;Bayern
Holzmühle;97292;9369;Bayern
Holzreit;83371;8621;Bayern
Holzsußra;99713;36020;Thüringen
Holzthaleben;99713;36029;Thüringen
Holzweißig;6808;3493;Sachsen-Anhalt
Holzwickede;59439;2301;Nordrhein-Westfalen
Homberg;34576;5681;Hessen
Homberg;35315;6633;Hessen
Homberg;56479;2664;Rheinland-Pfalz
Homberg;67744;6788;Rheinland-Pfalz
Hömberg;56379;2604;Rheinland-Pfalz
Homburg;66424;6841;Saarland
Hommerdingen;54675;6522;Rheinland-Pfalz
Honerath;53518;2691;Rheinland-Pfalz
Honigsee;24211;4302;Schlewig-Holstein
Hönningen;53506;2643;Rheinland-Pfalz
Hönow;15366;3342;Brandenburg
Hontheim;54538;2674;Rheinland-Pfalz
Hooge;25859;4849;Schlewig-Holstein
Hoogstede;49846;5944;Niedersachsen
Hoort;19230;38859;Mecklenburg-Vorpommern
Hopferau;87659;8364;Bayern
Hopfgarten;4651;34345;Sachsen
Hopfgarten;9429;37369;Sachsen
Hopfgarten;83546;8073;Bayern
Hopfgarten;99428;3643;Thüringen
Höpfingen;74746;6283;Baden-Württemberg
Hoppegarten b Müncheberg;15345;33432;Brandenburg
Hoppenrade;14641;33234;Brandenburg
Hoppenrade;16928;33982;Brandenburg
Hoppenrade;18292;38451;Mecklenburg-Vorpommern
Hoppenrade;23996;38423;Mecklenburg-Vorpommern
Hoppenwalde;17375;39779;Mecklenburg-Vorpommern
Hoppstädten;67744;6788;Rheinland-Pfalz
Hoppstädten-Weiersbach;55768;6782;Rheinland-Pfalz
Hopsten;48496;5458;Nordrhein-Westfalen
Horath;54497;6504;Rheinland-Pfalz
Horb;72160;7451;Baden-Württemberg
Horbach;55606;6754;Rheinland-Pfalz
Horbach;56412;6439;Rheinland-Pfalz
Horbach;66851;6333;Rheinland-Pfalz
Horben;79289;761;Baden-Württemberg
Hörbering;83364;8666;Bayern
Horbruch;55483;6543;Rheinland-Pfalz
Horburg-Maßlau;6254;34204;Sachsen-Anhalt
Hörden;37412;5521;Niedersachsen
Hordorf;39387;3949;Sachsen-Anhalt
Hördt;76771;7272;Rheinland-Pfalz
Horgau;86497;8294;Bayern
Horgenzell;88263;7504;Baden-Württemberg
Hörgertshausen;85413;8764;Bayern
Horhausen;56379;2687;Rheinland-Pfalz
Horhausen;56593;2687;Rheinland-Pfalz
Höringen;67724;6302;Rheinland-Pfalz
Horka;2923;35892;Sachsen
Horla;6528;34658;Sachsen-Anhalt
Hörlitz;1968;3573;Brandenburg
Hormersdorf;9395;3721;Sachsen
Horn;55469;6766;Rheinland-Pfalz
Horn;73575;7175;Baden-Württemberg
Horn;83329;8681;Bayern
Hornbach;66500;6338;Rheinland-Pfalz
Horn-Bad Meinberg;32805;5234;Nordrhein-Westfalen
Hornbek;21514;4158;Schlewig-Holstein
Hornberg;78132;7833;Baden-Württemberg
Hornberger Reute;71540;7184;Baden-Württemberg
Hornburg;6295;34776;Sachsen-Anhalt
Hornburg;38315;5334;Niedersachsen
Horneburg;21640;4163;Niedersachsen
Horner Mühle;73575;;Baden-Württemberg
Hornhausen;39387;3949;Sachsen-Anhalt
Hörningen;99735;3631;Thüringen
Horno;3172;35696;Brandenburg
Hornow;3130;35698;Brandenburg
Hornschänke;1731;351;Sachsen
Hornsömmern;99955;36041;Thüringen
Hornstorf;23974;3841;Mecklenburg-Vorpommern
Hörnum;25997;4651;Schlewig-Holstein
Horperath;56766;2692;Rheinland-Pfalz
Horrweiler;55457;6727;Rheinland-Pfalz
Horschbach;66887;6387;Rheinland-Pfalz
Hörscheid;54552;6592;Rheinland-Pfalz
Hörschhausen;54552;2692;Rheinland-Pfalz
Horschhof;74585;7952;Baden-Württemberg
Hörselgau;99880;3622;Thüringen
Hörsingen;39356;39055;Sachsen-Anhalt
Horsmar;99976;36023;Thüringen
Horst;16928;33984;Brandenburg
Horst;18239;38295;Mecklenburg-Vorpommern
Horst;18519;38333;Mecklenburg-Vorpommern
Horst;19258;38847;Mecklenburg-Vorpommern
Horst;19348;38789;Brandenburg
Horst;23883;4542;Schlewig-Holstein
Horst;25358;4126;Schlewig-Holstein
Horstdorf;6785;34904;Sachsen-Anhalt
Horstedt;25860;4846;Schlewig-Holstein
Horstedt;27367;4288;Niedersachsen
Hörstel;48477;5459;Nordrhein-Westfalen
Hörsten;24797;4332;Schlewig-Holstein
Horstfelde;15806;3377;Brandenburg
Horstmar;48612;2558;Nordrhein-Westfalen
Horstwalde;15837;33704;Brandenburg
Horterhof;67699;6301;Rheinland-Pfalz
Hörup;24980;4639;Schlewig-Holstein
Hörzing;83374;8669;Bayern
Hösbach;63768;6021;Bayern
Hosena;1996;35756;Brandenburg
Hosenfeld;36154;6650;Hessen
Höslwang;83129;8055;Bayern
Hoßkirch;88374;7587;Baden-Württemberg
Hosten;54664;6562;Rheinland-Pfalz
Hötensleben;39393;39405;Sachsen-Anhalt
Hottelstedt;99439;36452;Thüringen
Hottenbach;55758;6785;Rheinland-Pfalz
Hottendorf;39638;39086;Sachsen-Anhalt
Hottenmühle;55606;;Rheinland-Pfalz
Höttingen;91798;9141;Bayern
Hövede;25782;4838;Schlewig-Holstein
Hövelhof;33161;5257;Nordrhein-Westfalen
Hövels;57537;2742;Rheinland-Pfalz
Höwisch;39615;39384;Sachsen-Anhalt
Höxter;37671;5271;Nordrhein-Westfalen
Hoya;27318;4251;Niedersachsen
Hoyerhagen;27318;4251;Niedersachsen
Hoyershausen;31093;5185;Niedersachsen
Hoyerswerda;2977;3571;Sachsen
Hoym;6467;34741;Sachsen-Anhalt
Hub;83552;;Bayern
Hübelhof;66500;6338;Rheinland-Pfalz
Huberhof;66989;6336;Rheinland-Pfalz
Hübingen;56412;6439;Rheinland-Pfalz
Hübitz;6308;3476;Sachsen-Anhalt
Hüblingen;56479;2664;Rheinland-Pfalz
Hückelhoven;41836;2433;Nordrhein-Westfalen
Hückeswagen;42499;2192;Nordrhein-Westfalen
Hude;25876;4884;Schlewig-Holstein
Hude;27798;4408;Niedersachsen
Hüde;49448;5447;Niedersachsen
Huderfähre;25876;;Schlewig-Holstein
Hüffelsheim;55595;671;Rheinland-Pfalz
Hüffenhardt;74928;6268;Baden-Württemberg
Hüffler;66909;6384;Rheinland-Pfalz
Hüfingen;78183;771;Baden-Württemberg
Hufschlag;83359;861;Bayern
Hugelitz;88147;8380;Bayern
Hügelsheim;76549;7229;Baden-Württemberg
Huglfing;82386;8802;Bayern
Hugoldsdorf;18465;38320;Mecklenburg-Vorpommern
Hühnerkirche;65510;;Hessen
Huisheim;86685;9003;Bayern
Huje;25588;4827;Schlewig-Holstein
Hülben;72584;7125;Baden-Württemberg
Hüll;82205;89;Bayern
Hüllhorst;32609;5744;Nordrhein-Westfalen
Hülsebeck;16949;33981;Brandenburg
Hülseburg;19230;38850;Mecklenburg-Vorpommern
Hülsede;31867;5043;Niedersachsen
Hümmel;53520;2694;Rheinland-Pfalz
Hummelfeld;24357;4353;Schlewig-Holstein
Hummelshain;7768;36424;Thüringen
Hummelshalden;73550;7171;Baden-Württemberg
Hummelshalden;73550;7171;Baden-Württemberg
Hummeltal;95503;9201;Bayern
Hümmerich;53547;2687;Rheinland-Pfalz
Hümpfershausen;98634;36940;Thüringen
Humptrup;25923;4663;Schlewig-Holstein
Hundebusch;23909;4541;Schlewig-Holstein
Hundeluft;6862;34907;Sachsen-Anhalt
Hunderdorf;94336;9422;Bayern
Hundertmorgen;64395;6162;Hessen
Hundeshagen;37339;36071;Thüringen
Hundhaupten;7557;365;Thüringen
Hundheim;56288;6762;Rheinland-Pfalz
Hunding;94551;9904;Bayern
Hundisburg;39343;3904;Sachsen-Anhalt
Hundsangen;56414;6435;Rheinland-Pfalz
Hundsbach;55621;6757;Rheinland-Pfalz
Hundsdorf;56235;2623;Rheinland-Pfalz
Hundshübel;8318;37462;Sachsen
Hundsrück;63863;9392;Bayern
Hundsweihersägemühle;67714;6333;Rheinland-Pfalz
Hünenfeld;56323;2628;Rheinland-Pfalz
Hünfeld;36088;6652;Hessen
Hünfelden;65597;6438;Hessen
Hungen;35410;6402;Hessen
Hungenroth;56281;6746;Rheinland-Pfalz
Hünstetten;65510;6126;Hessen
Hünxe;46569;2858;Nordrhein-Westfalen
Hunzel;56355;6772;Rheinland-Pfalz
Hunzen;37620;5534;Niedersachsen
Hupperath;54518;6571;Rheinland-Pfalz
Hüpstedt;99976;36076;Thüringen
Hurlach;86857;8248;Bayern
Hurt;83374;8669;Bayern
Hürtgenwald;52393;2429;Nordrhein-Westfalen
Hürth;50354;2233;Nordrhein-Westfalen
Hurtingöd;95689;9634;Bayern
Hürup;24975;4634;Schlewig-Holstein
Husby;24975;4634;Schlewig-Holstein
Hüsby;24850;4621;Schlewig-Holstein
Hüselitz;39579;39365;Sachsen-Anhalt
Husum;25813;4841;Schlewig-Holstein
Husum;31632;5027;Niedersachsen
Hütschenhausen;66882;6372;Rheinland-Pfalz
Hüttblek;24641;4194;Schlewig-Holstein
Hütte, Gem Dörnberg;56379;6439;Rheinland-Pfalz
Hüttelngesäß;63776;6029;Hessen
Hütten;18209;38203;Mecklenburg-Vorpommern
Hütten;24358;4353;Schlewig-Holstein
Hütten;39345;3904;Sachsen-Anhalt
Hütten;54673;6564;Rheinland-Pfalz
Hüttenberg;35625;6403;Hessen
Hüttengrund;96515;36762;Thüringen
Hüttenrode;38889;3944;Sachsen-Anhalt
Hütterscheid;54636;6527;Rheinland-Pfalz
Hüttgeswasen;55743;6782;Rheinland-Pfalz
Hutthurm;94116;8505;Bayern
Hüttingen;54636;6565;Rheinland-Pfalz
Hüttingen;54675;6566;Rheinland-Pfalz
Hüttisheim;89185;7305;Baden-Württemberg
Hüttlingen;73460;7361;Baden-Württemberg
Hüven;49751;5952;Niedersachsen
Huy-Neinstedt;38836;39425;Sachsen-Anhalt
Hye;24392;4641;Schlewig-Holstein
Ibach;79837;7672;Baden-Württemberg
Ibanitz;1594;35268;Sachsen
Ibbenbüren;49477;5451;Nordrhein-Westfalen
Ibbenbüren;49479;5451;Nordrhein-Westfalen
Ichenhausen;89335;8223;Bayern
Ichstedt;6556;3466;Thüringen
Ichtershausen;99334;3628;Thüringen
Icking;82057;8178;Bayern
Idar-Oberstein;55743;6781;Rheinland-Pfalz
Idelberg;57612;2688;Rheinland-Pfalz
Iden;39606;39390;Sachsen-Anhalt
Idenheim;54636;6506;Rheinland-Pfalz
Idesheim;54636;6506;Rheinland-Pfalz
Idstedt;24879;4625;Schlewig-Holstein
Idstein;65510;6126;Hessen
Iffeldorf;82393;8856;Bayern
Iffezheim;76473;7229;Baden-Württemberg
Ifta;99831;36926;Thüringen
Igel;54298;6501;Rheinland-Pfalz
Igelsbach;69412;6276;Hessen
Igensdorf;91338;9192;Bayern
Igersheim;97999;7931;Baden-Württemberg
Iggensbach;94547;9903;Bayern
Iggingen;73574;7175;Baden-Württemberg
Igling;86859;8241;Bayern
Ihleburg;39291;3921;Sachsen-Anhalt
Ihlewitz;6347;34783;Sachsen-Anhalt
Ihlienworth;21775;4755;Niedersachsen
Ihlow;14913;33744;Brandenburg
Ihlow;15377;33437;Brandenburg
Ihlow;26632;4929;Niedersachsen
Ihringen;79241;7668;Baden-Württemberg
Ihrlerstein;93346;9441;Bayern
Ilberstedt;6408;3471;Sachsen-Anhalt
Ilbesheim;67294;6355;Rheinland-Pfalz
Ilbesheim;76831;6341;Rheinland-Pfalz
Ilfeld;99768;36331;Thüringen
Ilgenhof;73655;;Baden-Württemberg
Illeben;99958;3603;Thüringen
Illerich;56814;2653;Rheinland-Pfalz
Illerkirchberg;89171;7346;Baden-Württemberg
Illerrieden;89186;7306;Baden-Württemberg
Illertissen;89257;7303;Bayern
Illesheim;91471;9841;Bayern
